customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID_05599,Female,0,No,No,58,Yes,DSL,No internet service,No,No internet service,Yes,No,Yes,Two year,Yes,Electronic check,75.09836481982458,3542.275022921741,No
ID_05600,Male,0,Yes,No,9,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,85.12839708876442,7018.462789362497,No
ID_05601,Male,0,Yes,Yes,6,Yes,DSL,No,No,Yes,No internet service,Yes,No,Two year,Yes,Electronic check,32.67305907167106,3946.8036481394306,No
ID_05602,Male,1,No,No,11,Yes,Fiber optic,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,99.06555551962536,5228.388793346755,No
ID_05603,Male,0,No,Yes,45,No,DSL,No,No,Yes,No internet service,Yes,Yes,Two year,No,Electronic check,20.540349108131398,6067.840460430155,No
ID_05604,Female,0,Yes,No,31,Yes,No,No internet service,Yes,No,No internet service,Yes,Yes,One year,No,Mailed check,104.50825778190129,4324.044772558974,Yes
ID_05605,Male,1,Yes,No,31,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Credit card,70.23013519238796,7502.823999973881,Yes
ID_05606,Male,1,Yes,No,60,No,Fiber optic,No,No internet service,No,No,No internet service,No internet service,One year,No,Electronic check,63.45967408325081,479.1679192780676,No
ID_05607,Male,1,Yes,No,68,No,DSL,Yes,Yes,No,No,No internet service,Yes,One year,No,Bank transfer,32.089893539236115,6696.002002039179,No
ID_05608,Male,0,No,No,60,Yes,DSL,No internet service,Yes,No,Yes,No,No internet service,Month-to-month,No,Mailed check,78.42066785115605,5533.611760136422,No
ID_05609,Female,0,Yes,Yes,45,No,DSL,Yes,Yes,No internet service,No,No,No internet service,Two year,Yes,Electronic check,28.90113628970084,2712.218769517356,No
ID_05610,Female,0,Yes,Yes,67,Yes,Fiber optic,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Credit card,106.59633720978842,3814.542654745667,Yes
ID_05611,Female,0,Yes,Yes,54,No,DSL,No internet service,No internet service,No internet service,No internet service,No,No internet service,One year,Yes,Bank transfer,50.228270840856524,3827.906243283292,No
ID_05612,Male,0,No,No,0,No,No,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,37.254252576360926,440.0709184629136,No
ID_05613,Female,1,No,No,66,No,DSL,Yes,No internet service,No,No internet service,No,No,One year,No,Mailed check,45.118134425243994,4328.362540713431,Yes
ID_05614,Male,1,Yes,No,48,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer,73.31593585081909,621.9003916494444,Yes
ID_05615,Female,0,Yes,Yes,24,Yes,DSL,Yes,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,75.99576620850117,4177.059675929968,Yes
ID_05616,Female,0,No,Yes,15,No,No,No,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,53.844180799266944,1799.525437646604,No
ID_05617,Female,0,No,No,12,Yes,DSL,No internet service,No internet service,No,No,No internet service,No internet service,Month-to-month,No,Credit card,98.83571518101652,6685.501141609717,No
ID_05618,Female,0,Yes,Yes,51,Yes,DSL,Yes,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,57.79255930326811,648.5182431252861,Yes
ID_05619,Female,0,No,No,35,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No,One year,Yes,Bank transfer,63.75320678339396,2430.666369614636,No
ID_05620,Male,1,Yes,No,71,Yes,Fiber optic,Yes,No,No,Yes,No,No internet service,Two year,No,Electronic check,33.006579679923014,3327.6918293879307,No
ID_05621,Female,1,No,Yes,43,Yes,DSL,No,Yes,No,No,Yes,No internet service,Month-to-month,No,Credit card,33.56130577181018,4857.005486342436,No
ID_05622,Male,1,Yes,Yes,46,No,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,No,One year,No,Electronic check,30.12250208587655,7901.406010286733,No
ID_05623,Male,0,Yes,Yes,19,No,DSL,Yes,No,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card,34.6543301588265,1122.110024001327,Yes
ID_05624,Male,0,No,Yes,17,Yes,DSL,No,No,Yes,Yes,No internet service,Yes,One year,No,Electronic check,110.01925578420774,3044.8972718393716,No
ID_05625,Male,1,Yes,No,53,Yes,No,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer,88.49525350170028,5480.601715757608,No
ID_05626,Male,1,No,No,11,No,DSL,No internet service,No,Yes,No internet service,No internet service,No,Two year,No,Mailed check,87.19608947161885,3053.060941664689,Yes
ID_05627,Female,0,No,Yes,24,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,34.59013697100335,2002.3260076270956,No
ID_05628,Female,1,No,Yes,59,No,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,Yes,Two year,No,Mailed check,71.9459665100315,6537.855571271958,No
ID_05629,Female,1,Yes,Yes,33,Yes,Fiber optic,Yes,No,No internet service,No internet service,No,Yes,One year,Yes,Bank transfer,68.86543304569797,1580.1663780126307,No
ID_05630,Female,0,Yes,Yes,12,No,Fiber optic,No internet service,No,Yes,No,No internet service,Yes,One year,No,Mailed check,48.75812246185375,2758.4647365003234,No
ID_05631,Male,1,Yes,No,37,No,DSL,No internet service,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,47.00710469494063,1999.8451719276454,No
ID_05632,Female,1,No,No,11,Yes,No,Yes,No internet service,No,No,No internet service,Yes,Two year,Yes,Electronic check,96.24575622626855,7688.8472460787925,No
ID_05633,Female,1,Yes,No,35,No,No,No,Yes,No,Yes,No internet service,No,Two year,No,Mailed check,49.816436361090304,6706.495386768286,Yes
ID_05634,Male,0,Yes,No,27,Yes,DSL,Yes,Yes,No internet service,No,Yes,No internet service,One year,Yes,Electronic check,79.24925563223478,3741.688137433134,No
ID_05635,Male,1,Yes,No,38,No,Fiber optic,No internet service,No,Yes,No internet service,No,Yes,One year,Yes,Credit card,111.94549382706376,6737.034746738949,No
ID_05636,Female,1,Yes,No,42,No,No,Yes,No,Yes,Yes,No,No internet service,One year,Yes,Bank transfer,71.38920967074812,5492.7271372620835,No
ID_05637,Female,1,No,No,30,Yes,No,Yes,No internet service,Yes,Yes,Yes,No,One year,Yes,Bank transfer,80.39713279751882,2919.4922688208526,No
ID_05638,Male,0,Yes,Yes,1,No,DSL,Yes,No internet service,Yes,Yes,No internet service,No internet service,Two year,No,Bank transfer,107.52234651779924,1753.738866542606,No
ID_05639,Female,0,No,No,41,No,Fiber optic,No internet service,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,92.10146211585803,2948.6559582937402,No
ID_05640,Female,1,No,Yes,30,Yes,No,No internet service,No,Yes,Yes,No,Yes,Two year,No,Mailed check,21.349327351584527,4193.613702121306,No
ID_05641,Female,0,No,Yes,60,No,DSL,No internet service,No,No,Yes,No,No,Two year,Yes,Bank transfer,34.4852709177167,1679.9289767663963,Yes
ID_05642,Female,1,No,Yes,55,Yes,No,No,No,No internet service,No,Yes,Yes,One year,Yes,Mailed check,46.904084852590294,2260.4274184077212,Yes
ID_05643,Male,0,Yes,No,13,Yes,No,No internet service,No,Yes,No internet service,Yes,No internet service,One year,No,Credit card,63.04008716450283,5209.600577131857,No
ID_05644,Male,0,Yes,No,13,No,Fiber optic,No,No internet service,Yes,No,No,No internet service,One year,Yes,Credit card,47.60692637707448,5822.107962821224,No
ID_05645,Male,1,Yes,No,28,Yes,Fiber optic,No,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer,66.13613055288027,3703.001034452491,No
ID_05646,Female,1,No,No,49,No,No,No internet service,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,98.380776122106,7759.764366054541,No
ID_05647,Female,1,Yes,Yes,49,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,117.29586888505152,2509.9302424652765,No
ID_05648,Female,0,No,No,62,Yes,No,No,No internet service,No internet service,No,No internet service,No internet service,One year,No,Electronic check,82.93314567790492,7302.241636076088,Yes
ID_05649,Female,1,Yes,Yes,64,No,No,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,107.01407057474003,2266.591542195672,No
ID_05650,Female,0,Yes,No,67,No,No,No,Yes,No internet service,No internet service,No,No internet service,Two year,Yes,Mailed check,54.372334072893494,5911.390915722748,No
ID_05651,Male,0,Yes,No,70,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Bank transfer,33.685807536866136,7987.244565031222,No
ID_05652,Female,1,No,Yes,10,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No internet service,One year,Yes,Bank transfer,103.2978800498214,6685.315604177509,No
ID_05653,Female,0,Yes,Yes,13,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No,Two year,No,Bank transfer,97.1671889624808,3854.6990686760046,No
ID_05654,Male,1,No,Yes,2,No,No,No,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,43.620062296322054,1084.2772957249852,Yes
ID_05655,Female,0,No,No,7,Yes,Fiber optic,No,Yes,No internet service,No,No,No,Two year,Yes,Electronic check,73.85810246113374,7733.420615364483,No
ID_05656,Male,1,No,No,42,No,No,No,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,119.38204139138311,5793.4466275475825,No
ID_05657,Male,0,Yes,Yes,8,No,Fiber optic,No internet service,No,No,Yes,No internet service,Yes,Two year,No,Bank transfer,117.18641337534635,6720.024222815011,No
ID_05658,Male,0,Yes,No,18,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,65.21854196257244,4625.172024552959,No
ID_05659,Male,1,No,Yes,11,Yes,No,Yes,No internet service,No internet service,No internet service,Yes,No internet service,One year,Yes,Mailed check,48.362866377540975,3878.7762544227844,No
ID_05660,Male,0,No,No,26,Yes,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,49.359198582591944,719.5099653025192,No
ID_05661,Female,1,No,Yes,57,No,No,Yes,Yes,Yes,Yes,No internet service,No internet service,Two year,Yes,Mailed check,107.81093501855705,589.4551601519762,No
ID_05662,Male,0,No,Yes,24,Yes,DSL,No internet service,Yes,No,No,No,Yes,One year,No,Mailed check,86.89905344835601,4698.509525145169,No
ID_05663,Male,0,No,No,44,No,No,No,Yes,No internet service,Yes,No,Yes,One year,No,Mailed check,79.93397273843405,1591.1290694508143,No
ID_05664,Female,0,Yes,Yes,47,No,Fiber optic,No,No,No,No internet service,No,No internet service,One year,No,Bank transfer,46.79088923011851,5432.024552173722,No
ID_05665,Female,1,Yes,No,49,No,DSL,Yes,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Credit card,60.63953749052761,7661.243894404662,No
ID_05666,Male,1,Yes,No,43,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Electronic check,75.77200852427562,2911.220552344033,No
ID_05667,Female,1,No,Yes,58,Yes,No,No internet service,No,Yes,Yes,No internet service,Yes,Two year,No,Mailed check,72.11251826959571,5922.011943902134,No
ID_05668,Female,1,No,Yes,32,Yes,DSL,Yes,No,No internet service,Yes,No,No,One year,Yes,Electronic check,25.266957429950036,7299.444059603437,No
ID_05669,Male,1,Yes,No,27,No,No,Yes,Yes,No,No,No,No,Two year,No,Credit card,68.67741601292482,6764.846013599138,No
ID_05670,Male,0,Yes,No,17,No,Fiber optic,No,No internet service,No,No internet service,Yes,Yes,One year,No,Credit card,81.05209406112829,763.1026995156834,No
ID_05671,Female,0,No,Yes,54,Yes,No,No internet service,Yes,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer,98.76314366970854,5451.394010008484,No
ID_05672,Male,1,No,Yes,32,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,32.86111838915749,2490.2510941583455,No
ID_05673,Male,0,No,Yes,14,Yes,No,Yes,Yes,No,No,Yes,No internet service,Two year,Yes,Credit card,102.45861495262105,7232.705142425349,Yes
ID_05674,Female,0,Yes,No,60,Yes,No,Yes,No,Yes,No internet service,No,No,Two year,Yes,Electronic check,29.292587193720625,1448.954384407967,Yes
ID_05675,Male,0,No,No,10,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,No internet service,One year,Yes,Credit card,69.93594665458534,1857.3996013005042,No
ID_05676,Male,0,No,No,35,Yes,No,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer,28.485900336949328,3986.0348270004833,No
ID_05677,Male,1,No,Yes,14,Yes,Fiber optic,No internet service,Yes,No internet service,No,Yes,Yes,One year,Yes,Bank transfer,101.73796554354183,2711.1891940964274,Yes
ID_05678,Male,0,Yes,Yes,52,Yes,DSL,No,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,66.37566482160412,2939.4466192626533,Yes
ID_05679,Male,1,No,No,61,Yes,DSL,No internet service,Yes,Yes,No internet service,No internet service,Yes,Two year,Yes,Credit card,82.05807536748144,3453.339062984163,Yes
ID_05680,Female,1,Yes,No,47,No,No,No,Yes,Yes,No internet service,No,No,Two year,No,Mailed check,69.88878101758175,1235.6529000956696,Yes
ID_05681,Female,0,No,Yes,14,Yes,No,No,No,No,Yes,No internet service,No,One year,Yes,Credit card,66.11199052302892,857.7887401379315,Yes
ID_05682,Male,1,No,No,62,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,38.265446175078615,1624.070101887914,Yes
ID_05683,Female,0,Yes,Yes,42,No,DSL,No,No internet service,No internet service,Yes,No,No,Two year,Yes,Mailed check,114.34711601511174,4319.111923547054,No
ID_05684,Male,0,No,Yes,49,No,DSL,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,No,Credit card,92.86550649612504,3270.501813774396,No
ID_05685,Male,0,Yes,Yes,59,No,No,No internet service,No internet service,No,No internet service,Yes,Yes,One year,No,Mailed check,76.67978423371616,5345.449200941075,No
ID_05686,Male,1,No,No,58,No,DSL,No internet service,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,40.58609103738823,5575.536825403574,No
ID_05687,Male,1,Yes,No,14,No,No,No,No,No,No internet service,No internet service,No,Month-to-month,No,Mailed check,60.044909825523725,5080.474022947601,No
ID_05688,Male,1,No,Yes,28,No,DSL,No internet service,No,No,Yes,Yes,No internet service,Two year,Yes,Bank transfer,54.23099565982932,1895.2534868826363,No
ID_05689,Female,0,Yes,Yes,39,No,DSL,No,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer,95.55036342642231,5016.397983441668,No
ID_05690,Female,0,Yes,No,30,Yes,No,No internet service,No internet service,Yes,No,No,No,Month-to-month,No,Credit card,39.29029882224261,4547.386851130348,No
ID_05691,Male,0,No,Yes,10,Yes,Fiber optic,No,Yes,Yes,No,No internet service,No internet service,Two year,No,Bank transfer,86.72767470889582,5137.006872133922,No
ID_05692,Female,1,Yes,No,61,Yes,No,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card,110.25313340326203,2067.890247620566,No
ID_05693,Male,0,No,No,7,No,Fiber optic,No internet service,No,No,Yes,Yes,Yes,One year,No,Electronic check,103.84245851439073,7909.10139048606,No
ID_05694,Female,0,Yes,No,50,Yes,No,No internet service,No,Yes,Yes,Yes,No,Two year,No,Mailed check,53.94413434225766,7899.560403672702,No
ID_05695,Male,1,No,Yes,56,No,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Credit card,35.17301972427041,7042.415033715453,No
ID_05696,Female,1,No,Yes,3,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,Yes,One year,Yes,Bank transfer,56.259416512277355,1982.04836750528,Yes
ID_05697,Male,1,No,Yes,35,No,Fiber optic,No,Yes,No,No internet service,No internet service,No,Two year,Yes,Bank transfer,59.44271107258304,6046.176632957828,Yes
ID_05698,Male,0,No,Yes,18,Yes,No,No,No internet service,No internet service,No,No,No internet service,Two year,No,Bank transfer,73.73261820130882,1091.7858826240704,Yes
ID_05699,Female,0,Yes,No,23,Yes,No,No internet service,No internet service,No internet service,No,Yes,No,Two year,No,Bank transfer,24.523285621142,7343.9199501291605,No
ID_05700,Female,0,No,Yes,40,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,One year,No,Credit card,71.07756190640066,1869.7689541046182,No
ID_05701,Male,1,No,No,48,Yes,Fiber optic,Yes,No,Yes,No,No internet service,No,One year,Yes,Bank transfer,80.50251066388662,3584.0296966655064,No
ID_05702,Female,1,No,Yes,45,Yes,Fiber optic,No,No internet service,No,No,Yes,Yes,Two year,Yes,Electronic check,114.19058206488701,5184.4258731392965,No
ID_05703,Male,1,No,Yes,35,Yes,No,No,No,No internet service,Yes,Yes,Yes,One year,No,Credit card,92.47220188068265,2993.653166413822,No
ID_05704,Female,1,No,Yes,9,Yes,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,22.824526864155708,1985.0956399962934,Yes
ID_05705,Female,0,Yes,Yes,6,No,DSL,Yes,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,37.517130445252505,6363.589896659858,No
ID_05706,Male,0,No,Yes,11,No,DSL,No internet service,No,Yes,No,No,No,One year,Yes,Mailed check,67.54411321381127,6518.8901035459985,No
ID_05707,Female,0,Yes,No,47,Yes,DSL,No,Yes,No internet service,No internet service,No,No internet service,Two year,No,Electronic check,117.59257578687108,3870.1539340441745,No
ID_05708,Female,0,Yes,Yes,36,Yes,DSL,No,No internet service,No,No internet service,Yes,No,One year,No,Electronic check,80.11688702407493,2461.494974641309,No
ID_05709,Male,0,No,Yes,35,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,104.42581953754559,5704.58154401424,No
ID_05710,Female,0,No,Yes,59,Yes,No,No internet service,Yes,Yes,Yes,No internet service,No,Two year,No,Credit card,30.395594965125465,7210.02813274807,No
ID_05711,Male,0,Yes,Yes,7,No,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No,Two year,Yes,Credit card,63.71468377601534,6449.860674860518,No
ID_05712,Male,0,Yes,Yes,6,No,Fiber optic,No internet service,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card,22.234059488685915,4534.170623861648,No
ID_05713,Male,1,Yes,No,42,Yes,No,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,44.83140448221084,571.4202770345379,Yes
ID_05714,Male,1,No,Yes,57,Yes,No,No internet service,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Electronic check,101.13172933344144,7361.4540448825655,No
ID_05715,Male,0,Yes,No,45,Yes,No,No internet service,No internet service,Yes,Yes,No internet service,No,Month-to-month,No,Credit card,82.21910846019983,7277.549890430247,Yes
ID_05716,Female,1,Yes,Yes,33,Yes,DSL,No internet service,No internet service,No internet service,No,No internet service,Yes,Two year,No,Credit card,48.2073256061703,2123.480195515148,No
ID_05717,Male,0,No,No,71,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Electronic check,104.19626380379117,5524.017439409673,Yes
ID_05718,Male,0,Yes,Yes,21,No,DSL,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Bank transfer,93.51613882231159,3052.045150081013,No
ID_05719,Female,1,No,Yes,20,No,No,No,No,No internet service,Yes,No,No internet service,One year,No,Bank transfer,70.17174194778376,1838.3500103820031,No
ID_05720,Female,0,Yes,No,14,No,No,Yes,No internet service,Yes,No,Yes,No,Month-to-month,No,Mailed check,24.423256015927922,184.61869464114807,No
ID_05721,Female,0,No,Yes,4,Yes,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,Two year,Yes,Credit card,110.6338123805663,2984.5554803768528,No
ID_05722,Male,0,Yes,No,16,No,No,No,No internet service,No,Yes,Yes,No,Month-to-month,No,Credit card,86.90818619627146,1767.2293027334365,No
ID_05723,Male,0,No,Yes,71,Yes,DSL,Yes,No internet service,No,No internet service,No,No,Month-to-month,No,Mailed check,101.3461318657109,287.2508137398353,No
ID_05724,Male,0,No,No,18,No,Fiber optic,No internet service,No,No internet service,Yes,No internet service,No internet service,Two year,No,Mailed check,113.58695517375789,4260.820188396461,Yes
ID_05725,Female,0,Yes,No,4,No,No,Yes,No internet service,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,33.83424880883791,1936.822048773675,No
ID_05726,Male,0,No,No,22,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,95.28386710181165,4751.183520999326,No
ID_05727,Female,1,Yes,Yes,13,No,Fiber optic,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,Yes,Credit card,35.456346182047994,3404.2145962647473,No
ID_05728,Male,1,No,No,9,Yes,No,No internet service,Yes,Yes,Yes,No,No,Two year,Yes,Credit card,71.56344706119111,2796.476272424216,No
ID_05729,Female,0,No,Yes,30,Yes,DSL,No,Yes,No,No,Yes,No internet service,One year,Yes,Bank transfer,92.70085910480634,3070.2857601167093,No
ID_05730,Male,1,No,No,12,Yes,DSL,No,Yes,No internet service,No internet service,No,No,One year,Yes,Bank transfer,72.03694601137207,4633.76254803302,No
ID_05731,Male,0,No,No,21,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,No internet service,One year,Yes,Electronic check,67.25482437703968,6688.543865474021,Yes
ID_05732,Male,0,No,No,36,Yes,No,No internet service,Yes,No internet service,No,No internet service,No internet service,One year,No,Credit card,48.335495465983016,5387.715790092006,Yes
ID_05733,Female,0,No,Yes,38,No,No,No internet service,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,96.80320827428763,973.3969033697856,No
ID_05734,Female,0,No,Yes,9,No,DSL,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card,28.939395306103528,4579.293957810354,Yes
ID_05735,Male,1,Yes,Yes,30,Yes,No,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Credit card,43.172344108590465,6174.378746917028,No
ID_05736,Male,1,Yes,No,42,Yes,No,No,No,No,No internet service,Yes,No,Month-to-month,No,Bank transfer,24.51833921810224,2557.441089241487,No
ID_05737,Male,1,No,Yes,35,Yes,Fiber optic,No internet service,No,No internet service,Yes,Yes,No,One year,No,Bank transfer,37.70917825533503,5061.503685797097,No
ID_05738,Female,1,No,Yes,34,Yes,No,No internet service,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,60.76478397101134,103.51261148009762,No
ID_05739,Male,0,No,No,67,No,No,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,22.97814338775153,7524.0217196878275,Yes
ID_05740,Male,1,Yes,No,54,Yes,No,Yes,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,42.68688232227716,2215.0652712179603,No
ID_05741,Male,0,No,Yes,67,No,DSL,No internet service,No internet service,No internet service,No,Yes,No,Two year,No,Electronic check,24.067964212564924,7257.31871397349,No
ID_05742,Male,0,Yes,Yes,46,No,DSL,No internet service,Yes,Yes,Yes,No internet service,No internet service,One year,No,Credit card,107.57401951543753,1811.5358919616083,No
ID_05743,Female,1,No,Yes,5,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,108.99904876198934,7180.158363158525,No
ID_05744,Female,0,No,No,27,No,DSL,Yes,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,No,Credit card,89.85268614404916,4481.525849685127,No
ID_05745,Male,1,No,No,29,Yes,DSL,Yes,No internet service,Yes,Yes,No,No internet service,Month-to-month,No,Bank transfer,79.45078398588447,1541.6582420721095,Yes
ID_05746,Male,1,No,No,26,Yes,DSL,Yes,No,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,99.58423645874939,2621.565143409158,Yes
ID_05747,Female,1,No,No,68,No,DSL,No,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Credit card,48.144960153312596,6656.555945077738,No
ID_05748,Female,1,Yes,No,38,Yes,Fiber optic,No,No internet service,No,Yes,No,Yes,One year,No,Mailed check,94.20273486952433,7626.7537527557715,No
ID_05749,Male,1,No,Yes,34,Yes,No,No internet service,No,No internet service,Yes,Yes,No internet service,Two year,No,Mailed check,53.01854768568258,7024.418465605322,No
ID_05750,Female,0,Yes,Yes,43,No,No,No,Yes,No internet service,Yes,No internet service,No internet service,Two year,No,Credit card,64.29324040974012,6984.757433536491,Yes
ID_05751,Female,1,Yes,Yes,14,No,No,Yes,No internet service,No,No,Yes,Yes,Two year,Yes,Mailed check,118.00616130476863,134.09614248895193,Yes
ID_05752,Male,1,No,No,31,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,Yes,One year,No,Credit card,104.58338454376995,3642.264825466962,No
ID_05753,Female,0,No,No,28,Yes,DSL,Yes,No internet service,No,No,No,No internet service,Month-to-month,Yes,Credit card,61.8659476485823,6712.550886485863,Yes
ID_05754,Female,1,No,Yes,62,No,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,Two year,Yes,Credit card,110.50352012831921,378.19220798707914,No
ID_05755,Male,1,Yes,Yes,5,No,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,29.728252823500583,5583.284580943192,No
ID_05756,Male,0,Yes,Yes,26,No,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No internet service,Two year,No,Bank transfer,110.2892334659278,4058.7158901847797,No
ID_05757,Female,0,Yes,No,27,No,No,No,No,Yes,No,No,Yes,One year,No,Electronic check,108.92827965614397,6343.988304147928,No
ID_05758,Male,1,No,No,4,Yes,DSL,No internet service,No internet service,No,No internet service,Yes,No internet service,Two year,No,Credit card,84.67917373666465,2160.246394171182,Yes
ID_05759,Female,0,Yes,No,40,No,No,No,No,No internet service,No internet service,No,Yes,Two year,Yes,Credit card,52.46916741965742,7069.305962945609,Yes
ID_05760,Male,1,Yes,No,55,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card,102.21934646644172,2444.31533521096,No
ID_05761,Female,0,Yes,No,53,Yes,Fiber optic,No internet service,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,47.21682435046494,7614.43279371906,No
ID_05762,Male,1,No,Yes,17,No,No,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer,34.217716958103225,5159.747650478939,No
ID_05763,Female,1,Yes,Yes,42,No,No,No,No,No internet service,No,No,Yes,One year,No,Bank transfer,75.1195730590837,1656.177774852759,Yes
ID_05764,Female,1,Yes,No,28,Yes,No,No,No,No internet service,No,Yes,No,One year,Yes,Electronic check,32.881497931543365,6229.933654112377,Yes
ID_05765,Female,0,No,No,9,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card,55.73823933942584,4324.807480296368,No
ID_05766,Male,1,No,Yes,5,Yes,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,77.9761074992125,3322.117306558094,No
ID_05767,Male,0,No,No,3,Yes,DSL,Yes,No internet service,No,Yes,Yes,Yes,Two year,No,Bank transfer,40.75511357169035,3829.6837283880222,Yes
ID_05768,Female,1,Yes,No,33,Yes,DSL,No,No,No internet service,No,Yes,No,Two year,No,Credit card,61.37752870065802,3254.766695615327,No
ID_05769,Female,1,Yes,Yes,32,No,No,Yes,Yes,No,No internet service,No,Yes,One year,No,Bank transfer,50.810395709899566,5688.977190632614,Yes
ID_05770,Male,1,Yes,No,3,No,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,Yes,One year,No,Credit card,35.436697433699784,2144.964149523323,No
